id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li8393964969,5004576,prod1139,var8123345167,nike-air-force-1-x-redbu,RedBull F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3954734949,5004576,prod1334,var2287234287,nike-court-vision-x-luff,Luffy x Zoro x Nike Court Vision,,Nike Court Vision,Knickgasm,1,118.97,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li3276878420,5004577,prod1255,var6044717072,nike-air-force-1-x-tanji,Tanjiro x Uzui x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li3231278949,5004577,prod1292,var7527960309,copy-chunky-rope-laces-b,Chunky Rope Laces For Sneakers,,Laces,Knickgasm,1,7.91,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li8578262076,5004578,prod1160,var9067297677,nike-air-force-1-x-obsid,Obsidian Rosé Shimmer x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,232.05,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li2894937143,5004579,prod1316,var8285470111,nike-air-force-1-x-virat,Nike Air Force 1 x Virat Kohli,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li4161435546,5004580,prod1037,var2418288484,nike-air-force-1-x-bayer,Bayern Munich F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.21,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3784444967,5004580,prod1181,var5820107947,nike-air-force-1-x-shank,Shanks x Luffy x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,193.06,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2914450420,5004581,prod1288,var8527562612,nike-air-force-1-x-acid-,Acid x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9617963693,5004582,prod1142,var8809096646,nike-air-force-1-x-mclar,McLaren F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2472142977,5004582,prod1285,var1152485775,nike-air-force-1-x-attac,Nike Air Force 1 x Attack On Titan,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6323113907,5004583,prod1265,var2267364452,adidas-sambas-x-indian-c,Indian Cricket Custom x Adidas Sambas,,Adidas,Knickgasm,2,198.86,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6073153460,5004584,prod1143,var1580380966,nike-air-force-1-x-ferra,Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,143.28,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li8588421518,5004585,prod1170,var8154233147,nike-air-force-1-x-crist,Nike Air Force 1 x Cristiono Ronaldo CR7,,Nike Air force 1,Knickgasm,2,168.71,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9063534873,5004585,prod1207,var3096331636,nike-air-force-1-x-travi,Nike Air Force 1 x Travis Scott,,Nike Air force 1,Knickgasm,2,177.49,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7409271246,5004586,prod1157,var8014069040,nike-air-force-1-x-red-c,Red Camo x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5394617542,5004586,prod1066,var5221501043,nike-air-force-1-x-drago,Dragon ball x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li2501347314,5004587,prod1225,var8724742992,converse-x-tanjiro-demon,Tanjiro Demon Slayer x Converse,,Converse,Knickgasm,2,138.79,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9872600411,5004588,prod1167,var9026837895,nike-air-force-1-black-x,Cartoon x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li9304969171,5004588,prod1029,var2900880943,nike-air-force1-x-akatsu,Akatsuki x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,146.53,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li3213206013,5004588,prod1275,var6235255717,nike-air-force-1-x-coffe,Coffee Black Studded Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li5639775572,5004589,prod1178,var7937630734,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li3929357797,5004589,prod1250,var9794575943,nike-air-force-1-x-luffy,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1894435486,5004590,prod1067,var6194084979,nike-air-force-1-x-dhura,Dhurandhar x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,204.69,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4231427287,5004590,prod1274,var8661785980,nike-air-force-1-x-levi-,Nike Air Force 1 x Levi x Titan ( attack on titan ),,Nike Air force 1,Knickgasm,2,201.02,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7680994534,5004591,prod1294,var6265937512,nike-air-force-1-x-bling,Bling x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6510401735,5004591,prod1056,var2229260448,nike-air-force-1-x-light,Light Swoosh (Purple) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,169.14,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1512267228,5004592,prod1011,var9611739431,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1128045967,5004592,prod1165,var5304482080,nike-air-force-1-x-stitc,Stitch x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,168.94,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3654285782,5004592,prod1193,var7159495179,nike-air-force-1-mids-x-,Nike Air Force 1 Mids x Lionel Messi,,Nike Air Force 1 Mids,Knickgasm,1,211.70,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li6125153761,5004593,prod1153,var7301316570,nike-air-force-1-x-luffy,Luffy x Zoro x One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,193.26,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li1392176745,5004593,prod1068,var5427032314,nike-air-jordan-1-lows-x,Golf x Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,2,193.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li3452926639,5004594,prod1160,var4485512354,nike-air-force-1-x-obsid,Obsidian Rosé Shimmer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,232.05,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4838016719,5004594,prod1402,var9729221448,converse-x-hunter-x-hunt,Converse x Hunter x Hunter,,Converse,Knickgasm,2,99.84,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9205282604,5004594,prod1258,var6734296536,nike-air-force-1-x-light,Lightning Thunder x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6538389604,5004595,prod1293,var1898652245,nike-air-force-1-x-spong,Nike Air Force 1 x Sponge Bob,,Nike Air force 1,Knickgasm,1,148.57,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3096291718,5004595,prod1063,var7420574348,nike-air-force-1-x-casin,Casino x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,205.29,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6941198621,5004595,prod1256,var6550615597,nike-court-vision-x-lave,Nike Court Vision x lavender butterfly drip,,Nike Court Vision,Knickgasm,1,114.65,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li3000583167,5004596,prod1174,var9726417190,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li3990847309,5004597,prod1291,var5133638106,nike-air-force-1-x-grand,Nike Air Force 1 x Grand Theft Auto GTA,,Nike Air force 1,Knickgasm,1,213.84,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li1627081577,5004598,prod1113,var8820173915,nike-air-force-1-x-inosu,Inosuke : Tanjiro Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6644232295,5004599,prod1086,var2935987998,nike-air-force-1-x-arsen,Arsenal F.C. Gunners x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,162.63,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4078444872,5004599,prod1143,var8359245969,nike-air-force-1-x-ferra,Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,143.28,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li9813319874,5004599,prod1340,var6718387546,nike-air-force-1-x-leave,Nike Air Force 1 x Leaves,,Nike Air force 1,Knickgasm,1,138.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li6963233527,5004600,prod1222,var4253094297,nike-air-force-1-x-liqui,Nike Air Force 1 x Liquid Golden Drip,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4789525891,5004600,prod1414,var7617999342,nike-air-force-1-x-alien,Alien x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,144.34,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7849696144,5004601,prod1093,var8699950794,nike-court-vision-x-red-,Red Cartoon x Nike Court Vision,,Nike Court Vision,Knickgasm,1,123.90,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3504049711,5004601,prod1338,var9486126522,nike-air-force-1-x-dogla,Nike Air Force 1 x Doglapan,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2589084052,5004602,prod1369,var5010026092,nike-air-force-1-x-green,Nike Air Force 1 x Green,,Nike Air force 1,Knickgasm,2,137.87,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li2618249051,5004602,prod1360,var5137436758,nike-air-force-1-x-lion,Lion x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li7050105062,5004603,prod1205,var8189323405,nike-air-force-1-x-rose,Nike Air Force 1 x Poppy Flower,,Nike Air force 1,Knickgasm,2,143.28,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li1537499873,5004604,prod1100,var4713799094,nike-air-force-1-x-zlata,Zlatan Ibrahimović x Manchester United x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,165.73,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li2718622502,5004604,prod1025,var2608336565,solo-leveling-x-nike-air,Solo Leveling x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.11,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1211015558,5004604,prod1370,var9930631248,nike-air-force-1-x-paste,Nike Air Force 1 x Pastel,,Nike Air force 1,Knickgasm,1,133.65,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3538220680,5004605,prod1412,var4998082988,nike-court-vision-x-blue,Nike Court Vision x Blue Sapphire Dragon,,Nike Court Vision,Knickgasm,1,107.33,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li9303329918,5004605,prod1389,var1256043281,nike-air-force-1-x-north,Nike Air Force 1 x Northern Lights Galaxy,,Nike Air force 1,Knickgasm,2,144.34,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8558225482,5004606,prod1264,var9079888799,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8266492816,5004606,prod1016,var4060342801,bmw-custom-x-nike-air-fo,BMW Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.48,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8828356059,5004607,prod1347,var6310337752,nike-air-force-1-x-simps,Simpsons x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li2839087024,5004608,prod1415,var3530693008,nike-air-force-1-x-juice,Juice WRLD x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li9238015265,5004609,prod1314,var5049284664,nike-air-force-1-x-demon,Zenitsu x Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6785273735,5004610,prod1146,var7563719988,nike-air-force-1-x-lando,Lando Norris McLaren x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,169.14,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2354122503,5004610,prod1378,var1117977680,nike-air-force-1-x-louis,Nike Air Force 1 x Louis Vuitton Custom,,Nike Air force 1,Knickgasm,2,148.57,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5490405752,5004611,prod1401,var3328145231,nike-court-vision-x-pepp,Nike Court Vision x Peppa Pig,,Nike Court Vision,Knickgasm,1,115.87,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li1323178283,5004612,prod1098,var4328580167,nike-air-force-1-x-adam-,Smart Money x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,207.03,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8505172648,5004612,prod1158,var9569199271,nike-air-force-1-x-carni,Wedding Carnival (customisable with the outfit) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,234.08,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li7907412129,5004612,prod1188,var2695547058,nike-air-force-1-x-eren-,Levi x Titan x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3327572593,5004613,prod1393,var9725327028,nike-air-force-1-x-paste,Nike Air Force 1 x Pastels,,Nike Air force 1,Knickgasm,2,133.65,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9428392718,5004613,prod1387,var9256415311,nike-air-force-1-x-gradi,Nike Air Force 1 x Gradient Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3019474669,5004613,prod1192,var7631542585,nike-air-force-1-x-harry,Harry Potter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li2729219178,5004614,prod1072,var9478656018,nike-air-force-1-x-brown,Mocha Brown Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5156079054,5004614,prod1297,var7443190123,nike-air-force-1-x-danie,Nike Air Force 1 x Daniel Ricciardo Shoey,,Nike Air force 1,Knickgasm,2,233.09,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li2857301051,5004614,prod1433,var5202772528,nike-air-force1-x-naruto,Naruto x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9769701397,5004615,prod1400,var7018499658,nike-air-force-1-x-one-p,One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.00,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2079132718,5004615,prod1305,var4028742844,nike-air-force-1-x-drago,Nike Air force 1 x Dragon Ball z Manga,,Nike Air force 1,Knickgasm,1,179.62,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li2043911939,5004616,prod1354,var5812760392,nike-air-force-1-x-drake,Nike Air Force 1 x Drake x Post Malone,,Nike Air force 1,Knickgasm,1,149.69,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3068286693,5004616,prod1024,var9951940410,itachi-x-sasuke-x-nike-a,Itachi x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,190.62,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2320871963,5004616,prod1145,var9279562915,nike-air-force-1-x-ferra,Carlos Sainz x Ferrari x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,170.40,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li7702444354,5004617,prod1348,var6910283625,nike-air-force-1-x-cyber,Nike Air Force 1 x Cyber,,Nike Air force 1,Knickgasm,1,144.34,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li6838051868,5004617,prod1306,var8606474595,nike-air-force-1-x-drago,Dragon Ball Z x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6864239157,5004618,prod1104,var1271688686,nike-air-force-1-x-narut,Naruto : Madara x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,222.39,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li5438480583,5004618,prod1403,var7688456588,nike-air-force-1-x-juice,Nike Air Force 1 x Drip,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9050571571,5004618,prod1222,var4418021760,nike-air-force-1-x-liqui,Nike Air Force 1 x Liquid Golden Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li3455291864,5004619,prod1297,var7393457793,nike-air-force-1-x-danie,Nike Air Force 1 x Daniel Ricciardo Shoey,,Nike Air force 1,Knickgasm,1,233.09,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9656822898,5004619,prod1092,var3159619693,nike-air-force-1-x-venom,Venom Drip x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,132.80,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li7859081611,5004620,prod1400,var4692581253,nike-air-force-1-x-one-p,One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.00,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li6675453150,5004621,prod1144,var5595831652,nike-air-force-1-x-ferra,Scuderia Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li2472271710,5004622,prod1138,var3285412300,nike-air-force-1-x-red-b,Red Bull F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6106921635,5004623,prod1140,var4876269522,nike-air-force-1-x-max-v,Max Verstappen x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li6393574226,5004623,prod1165,var5174729307,nike-air-force-1-x-stitc,Stitch x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,168.94,3.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li3282804620,5004623,prod1219,var9219255386,nike-air-force-1-x-luffy,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,178.40,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li1335921441,5004624,prod1412,var9276128139,nike-court-vision-x-blue,Nike Court Vision x Blue Sapphire Dragon,,Nike Court Vision,Knickgasm,2,107.33,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1926466585,5004625,prod1182,var2952060480,nike-air-force-1-x-itach,Itachi x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5296108863,5004626,prod1382,var4399332233,nike-air-force-1-x-cherr,Nike Air Force 1 x Cherry Blossom,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li4917966102,5004626,prod1006,var5063742195,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,167.68,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li8846557815,5004627,prod1200,var9523988845,nike-air-force-1-x-luffy,Luffy x Zoro x Mismatched x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,204.69,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li1907311535,5004627,prod1310,var7514548516,nike-air-force-1-x-jiray,Nike Air Force 1 x Jiraya,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li6023757861,5004627,prod1132,var1353359598,nike-air-force-1-x-scroo,Scrooge McDuck x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.97,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2964902378,5004628,prod1204,var4416165857,nike-air-force-1-x-rose-,Nike Air Force 1 x Rose,,Nike Air force 1,Knickgasm,2,155.04,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li6043295740,5004628,prod1116,var6111722100,nike-air-force-1-x-black,Black Gradient Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,137.93,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
